gene,diagonal_original,diagonal_stabilized,diagonal_shift,gershgorin_radius
OSBP2,0.0,-0.5265907,-0.5265907,0.4765907
OSBPL10,0.0,-0.58450407,-0.58450407,0.53450406
OSBPL1A,0.0,-0.4952631,-0.4952631,0.4452631
OSBPL2,0.0,-0.43562034,-0.43562034,0.38562033
OSBPL3,0.0,-0.32453668,-0.32453668,0.27453667
OSBPL5,0.0,-0.49162686,-0.49162686,0.44162685
OSBPL6,0.0,-0.4830315,-0.4830315,0.4330315
OSBPL9,0.0,-0.43689603,-0.43689603,0.386896
OSCP1,0.0,-0.4083858,-0.4083858,0.3583858
OSER1,0.0,-0.54940856,-0.54940856,0.49940854
OSGIN2,0.0,-0.77817845,-0.77817845,0.72817844
OSR2,0.0,-0.33919066,-0.33919066,0.28919065
OST4,0.0,-0.5645031,-0.5645031,0.51450306
OSTF1,0.0,-0.42158306,-0.42158306,0.37158304
OSTM1,0.0,-0.8901425,-0.8901425,0.8401425
OTOP1,0.0,-0.3940206,-0.3940206,0.34402058
OTOP3,0.0,-0.3420018,-0.3420018,0.29200178
OTOS,0.0,-0.43474513,-0.43474513,0.38474512
OTUB2,0.0,-0.39050367,-0.39050367,0.34050366
OTUD3,0.0,-0.3673705,-0.3673705,0.31737047
OTUD4,0.0,-0.5795527,-0.5795527,0.5295527
OTUD5,0.0,-0.4286943,-0.4286943,0.3786943
OTUD6A,0.0,-0.41886702,-0.41886702,0.368867
OTULIN,0.0,-0.6412258,-0.6412258,0.5912258
OTX1,0.0,-0.62101334,-0.62101334,0.57101333
OVCA2,0.0,-0.33042696,-0.33042696,0.28042695
OVOL1,0.0,-0.4769156,-0.4769156,0.4269156
OXCT1,0.0,-0.44728768,-0.44728768,0.39728767
OXCT2,0.0,-0.3284938,-0.3284938,0.2784938
OXGR1,0.0,-0.44018683,-0.44018683,0.39018682
OXLD1,0.0,-0.81236225,-0.81236225,0.76236224
OXSM,0.0,-0.73526824,-0.73526824,0.6852682
OXT,0.0,-0.38913587,-0.38913587,0.33913586
OXTR,0.0,-0.5152654,-0.5152654,0.46526542
P2RX2,0.0,-0.39204347,-0.39204347,0.34204346
P2RY1,0.0,-0.3693405,-0.3693405,0.3193405
P2RY2,0.0,-0.48352712,-0.48352712,0.4335271
P2RY6,0.0,-0.4287106,-0.4287106,0.3787106
P2RY8,0.0,-0.35236388,-0.35236388,0.30236387
P3H2,0.0,-0.39297554,-0.39297554,0.34297553
PA2G4,0.0,-0.58462167,-0.58462167,0.53462166
PAAF1,0.0,-0.46829444,-0.46829444,0.41829443
PABPC5,0.0,-0.4010265,-0.4010265,0.35102648
PACRG,0.0,-0.31521425,-0.31521425,0.26521423
PACS1,0.0,-0.5739152,-0.5739152,0.5239152
PACS2,0.0,-0.80802333,-0.80802333,0.7580233
PACSIN2,0.0,-0.62918967,-0.62918967,0.57918966
PACSIN3,0.0,-0.6201857,-0.6201857,0.57018566
PADI2,0.0,-0.35283542,-0.35283542,0.3028354
PAFAH1B1,0.0,-0.6839765,-0.6839765,0.63397646
PAFAH1B2,0.0,-0.37012544,-0.37012544,0.32012543
PAGE5,0.0,-0.33093292,-0.33093292,0.2809329
PAICS,0.0,-1.0411633,-1.0411633,0.9911634
PAIP2,0.0,-0.32947388,-0.32947388,0.27947387
PAIP2B,0.0,-0.44579107,-0.44579107,0.39579105
PAK1,0.0,-0.70573956,-0.70573956,0.65573955
PAK6,0.0,-0.5015094,-0.5015094,0.45150942
PALB2,0.0,-0.58987737,-0.58987737,0.53987736
PALD1,0.0,-0.41077706,-0.41077706,0.36077705
PALLD,0.0,-0.5010214,-0.5010214,0.4510214
PALM,0.0,-0.3206342,-0.3206342,0.27063417
PAM,0.0,-0.2770818,-0.2770818,0.22708178
PAN2,0.0,-0.42600417,-0.42600417,0.37600416
PAN3,0.0,-0.68208677,-0.68208677,0.63208675
PANK1,0.0,-0.46577722,-0.46577722,0.4157772
PANK2,0.0,-0.63116634,-0.63116634,0.5811663
PANK3,0.0,-0.41701716,-0.41701716,0.36701715
PANK4,0.0,-0.666264,-0.666264,0.616264
PANX1,0.0,-0.6710873,-0.6710873,0.6210873
PANX2,0.0,-0.43551672,-0.43551672,0.3855167
PAOX,0.0,-0.4267676,-0.4267676,0.37676758
PAPLN,0.0,-0.5487504,-0.5487504,0.4987504
PAPOLG,0.0,-0.52939945,-0.52939945,0.47939944
PAPSS2,0.0,-0.40610597,-0.40610597,0.35610595
PAQR5,0.0,-0.41202986,-0.41202986,0.36202985
PAQR9,0.0,-0.39078942,-0.39078942,0.3407894
PARD3,0.0,-0.42680088,-0.42680088,0.37680086
PARD3B,0.0,-0.40438384,-0.40438384,0.35438383
PARD6B,0.0,-0.6755598,-0.6755598,0.6255598
PARD6G,0.0,-0.3939433,-0.3939433,0.3439433
PARK7,0.0,-0.92720896,-0.92720896,0.87720895
PARL,0.0,-0.6925477,-0.6925477,0.64254767
PARM1,0.0,-0.45851034,-0.45851034,0.40851033
PARN,0.0,-0.4818046,-0.4818046,0.4318046
PARP1,0.0,-0.699073,-0.699073,0.649073
PARP14,0.0,-0.76465845,-0.76465845,0.71465844
PARP16,0.0,-0.70694107,-0.70694107,0.65694106
PARP2,0.0,-0.8305045,-0.8305045,0.78050447
PARP3,0.0,-0.811717,-0.811717,0.76171696
PARP4,0.0,-0.45617253,-0.45617253,0.4061725
PARP6,0.0,-0.58720666,-0.58720666,0.53720665
PARP8,0.0,-0.4325561,-0.4325561,0.38255608
PARP9,0.0,-0.73349476,-0.73349476,0.68349475
PARS2,0.0,-0.6725791,-0.6725791,0.6225791
PARVA,0.0,-0.6198197,-0.6198197,0.5698197
PARVB,0.0,-0.29232672,-0.29232672,0.2423267
PATZ1,0.0,-0.5939202,-0.5939202,0.54392016
PAWR,0.0,-0.44127202,-0.44127202,0.391272
PAX1,0.0,-0.37800157,-0.37800157,0.32800156
PAX2,0.0,-0.38556504,-0.38556504,0.33556503
PAX3,0.0,-0.4495614,-0.4495614,0.39956138
PAX5,0.0,-0.3978185,-0.3978185,0.3478185
PAX6,0.0,-0.3149895,-0.3149895,0.2649895
PAX7,0.0,-0.76235884,-0.76235884,0.71235883
PAX8,0.0,-0.15121697,-0.15121697,0.10121697
PAX9,0.0,-0.52369124,-0.52369124,0.47369123
PAXBP1,0.0,-0.70148426,-0.70148426,0.65148425
PAXIP1,0.0,-0.81151205,-0.81151205,0.76151204
PBLD,0.0,-0.52267945,-0.52267945,0.47267944
PBX1,0.0,-0.55873644,-0.55873644,0.50873643
PBX2,0.0,-0.81690294,-0.81690294,0.7669029
PBX3,0.0,-0.45259702,-0.45259702,0.402597
PC,0.0,-0.70900875,-0.70900875,0.65900874
PCAT19,0.0,-0.41088933,-0.41088933,0.36088932
PCBD1,0.0,-0.7307815,-0.7307815,0.6807815
PCBD2,0.0,-0.388245,-0.388245,0.33824497
PCBP1,0.0,-0.64332634,-0.64332634,0.59332633
PCBP4,0.0,-0.45504153,-0.45504153,0.40504152
PCCA,0.0,-0.71686774,-0.71686774,0.66686773
PCCB,0.0,-0.5706534,-0.5706534,0.52065337
PCDH10,0.0,-0.36578155,-0.36578155,0.31578153
PCDH19,0.0,-0.5057973,-0.5057973,0.45579734
PCDH9,0.0,-0.4190367,-0.4190367,0.36903667
PCDHAC1,0.0,-0.4442783,-0.4442783,0.3942783
PCDHAC2,0.0,-0.4107313,-0.4107313,0.36073127
PCDHB13,0.0,-0.36485255,-0.36485255,0.31485254
PCDHB8,0.0,-0.45332217,-0.45332217,0.40332216
PCDHGA10,0.0,-0.6749506,-0.6749506,0.6249506
PCDHGA3,0.0,-0.70781755,-0.70781755,0.65781754
PCDHGB2,0.0,-0.4149018,-0.4149018,0.36490178
PCDHGB3,0.0,-0.33980864,-0.33980864,0.28980863
PCDHGB5,0.0,-0.3699665,-0.3699665,0.3199665
PCDHGB6,0.0,-0.5733214,-0.5733214,0.5233214
PCDHGC3,0.0,-0.33918625,-0.33918625,0.28918624
PCDHGC4,0.0,-0.3333502,-0.3333502,0.2833502
PCED1A,0.0,-0.43328398,-0.43328398,0.38328397
PCED1B,0.0,-0.4803279,-0.4803279,0.4303279
PCGF1,0.0,-0.6969412,-0.6969412,0.6469412
PCGF2,0.0,-0.6076955,-0.6076955,0.5576955
PCGF5,0.0,-0.45400637,-0.45400637,0.40400636
PCID2,0.0,-0.9580959,-0.9580959,0.9080959
PCIF1,0.0,-0.59629875,-0.59629875,0.54629874
PCK2,0.0,-0.6548148,-0.6548148,0.60481477
PCM1,0.0,-0.692409,-0.692409,0.64240897
PCMT1,0.0,-0.8847144,-0.8847144,0.8347144
PCMTD1,0.0,-0.5987049,-0.5987049,0.54870486
PCMTD2,0.0,-0.67105967,-0.67105967,0.62105966
PCNA,0.0,-0.47580546,-0.47580546,0.42580545
PCNP,0.0,-0.36490428,-0.36490428,0.31490427
PCNT,0.0,-0.7357759,-0.7357759,0.6857759
PCSK1,0.0,-0.56878036,-0.56878036,0.51878035
PCSK4,0.0,-0.3338494,-0.3338494,0.2838494
PCSK5,0.0,-0.47892964,-0.47892964,0.42892963
PCSK6,0.0,-0.30897903,-0.30897903,0.25897902
PCSK7,0.0,-0.4675017,-0.4675017,0.4175017
PCSK9,0.0,-0.45474565,-0.45474565,0.40474564
PCYOX1,0.0,-0.63727623,-0.63727623,0.5872762
PCYOX1L,0.0,-0.38213813,-0.38213813,0.33213812
PCYT1A,0.0,-0.39466664,-0.39466664,0.34466663
PCYT1B,0.0,-0.35653228,-0.35653228,0.30653226
PCYT2,0.0,-0.53870004,-0.53870004,0.48870003
PDAP1,0.0,-0.47252616,-0.47252616,0.42252615
PDCD1,0.0,-0.30611712,-0.30611712,0.2561171
PDCD10,0.0,-0.4911514,-0.4911514,0.44115138
PDCD2,0.0,-1.0127122,-1.0127122,0.9627122
PDCD5,0.0,-0.5704838,-0.5704838,0.5204838
PDCD6,0.0,-0.799183,-0.799183,0.749183
PDCD7,0.0,-0.60950696,-0.60950696,0.55950695
PDE10A,0.0,-0.3874895,-0.3874895,0.3374895
PDE11A,0.0,-0.4069453,-0.4069453,0.35694528
PDE12,0.0,-0.8763429,-0.8763429,0.8263429
PDE1C,0.0,-0.32928896,-0.32928896,0.27928895
PDE3A,0.0,-0.47276488,-0.47276488,0.42276487
PDE4B,0.0,-0.32865268,-0.32865268,0.27865267
PDE4C,0.0,-0.6429216,-0.6429216,0.5929216
PDE4D,0.0,-0.39174598,-0.39174598,0.34174597
PDE5A,0.0,-0.55882615,-0.55882615,0.50882614
PDE6B,0.0,-0.43821716,-0.43821716,0.38821715
PDE6D,0.0,-0.48857766,-0.48857766,0.43857765
PDE7A,0.0,-0.5989757,-0.5989757,0.5489757
PDE8A,0.0,-0.48847985,-0.48847985,0.43847984
PDE8B,0.0,-0.35030645,-0.35030645,0.30030644
PDE9A,0.0,-0.3459813,-0.3459813,0.2959813
PDF,0.0,-0.6837173,-0.6837173,0.6337173
PDGFA,0.0,-0.43128514,-0.43128514,0.38128513
PDGFC,0.0,-0.38061148,-0.38061148,0.33061147
PDHB,0.0,-0.88592356,-0.88592356,0.83592355
PDHX,0.0,-0.9965134,-0.9965134,0.9465134
PDIA3,0.0,-0.39767858,-0.39767858,0.34767857
PDIA4,0.0,-0.4817099,-0.4817099,0.4317099
PDIA6,0.0,-0.36519885,-0.36519885,0.31519884
PDIK1L,0.0,-0.7262009,-0.7262009,0.67620087
PDK1,0.0,-0.37086147,-0.37086147,0.32086146
PDK2,0.0,-0.39852268,-0.39852268,0.34852266
PDK3,0.0,-0.55754703,-0.55754703,0.507547
PDLIM1,0.0,-0.3966817,-0.3966817,0.34668168
PDLIM3,0.0,-0.38607275,-0.38607275,0.33607274
PDP2,0.0,-0.5401182,-0.5401182,0.4901182
PDPK1,0.0,-0.48835158,-0.48835158,0.43835157
PDSS2,0.0,-0.7334891,-0.7334891,0.6834891
PDX1,0.0,-0.39581853,-0.39581853,0.34581852
PDXDC1,0.0,-0.5472666,-0.5472666,0.49726662
PDXK,0.0,-0.5414549,-0.5414549,0.4914549
PDXP,0.0,-0.66022635,-0.66022635,0.61022633
PDZD11,0.0,-0.48686594,-0.48686594,0.43686593
PDZRN4,0.0,-0.43403822,-0.43403822,0.3840382
PECR,0.0,-0.4776742,-0.4776742,0.42767417
PEF1,0.0,-1.1475748,-1.1475748,1.0975748
PEG10,0.0,-0.32307932,-0.32307932,0.2730793
PEG3,0.0,-0.64746934,-0.64746934,0.59746933
PELI2,0.0,-0.4745379,-0.4745379,0.4245379
PELI3,0.0,-0.63219786,-0.63219786,0.58219784
PELP1,0.0,-0.8652842,-0.8652842,0.8152842
PEPD,0.0,-0.514132,-0.514132,0.46413204
PER1,0.0,-0.4221711,-0.4221711,0.37217107
PER2,0.0,-0.6122285,-0.6122285,0.5622285
PER3,0.0,-0.45682544,-0.45682544,0.40682542
PERM1,0.0,-0.46917874,-0.46917874,0.41917872
PEX11A,0.0,-0.50805944,-0.50805944,0.45805943
PEX11B,0.0,-0.4790026,-0.4790026,0.42900258
PEX11G,0.0,-0.36649412,-0.36649412,0.3164941
PEX12,0.0,-0.37026992,-0.37026992,0.3202699
PEX16,0.0,-0.85598254,-0.85598254,0.80598253
PEX19,0.0,-0.6293646,-0.6293646,0.5793646
PEX2,0.0,-0.7436874,-0.7436874,0.6936874
PEX26,0.0,-0.37266082,-0.37266082,0.3226608
PEX5L,0.0,-0.5284993,-0.5284993,0.4784993
PFAS,0.0,-0.72464323,-0.72464323,0.6746432
PFDN1,0.0,-0.6912369,-0.6912369,0.6412369
PFDN2,0.0,-0.3701219,-0.3701219,0.32012188
PFDN6,0.0,-0.5249731,-0.5249731,0.4749731
PFKFB2,0.0,-0.36449528,-0.36449528,0.31449527
PFKFB3,0.0,-0.5306962,-0.5306962,0.4806962
PFKM,0.0,-0.5069572,-0.5069572,0.4569572
PFKP,0.0,-0.41038385,-0.41038385,0.36038384
PFN1,0.0,-0.8463472,-0.8463472,0.7963472
PFN2,0.0,-0.41944107,-0.41944107,0.36944106
PFN3,0.0,-0.3135539,-0.3135539,0.2635539
PFN4,0.0,-0.614723,-0.614723,0.564723
PGA3,0.0,-0.33811474,-0.33811474,0.28811473
PGAM1,0.0,-0.49329895,-0.49329895,0.44329894
PGAM4,0.0,-0.56213886,-0.56213886,0.51213884
PGAP1,0.0,-0.38262588,-0.38262588,0.33262587
PGAP2,0.0,-0.642176,-0.642176,0.59217596
PGBD1,0.0,-0.3361518,-0.3361518,0.2861518
PGBD2,0.0,-0.68676513,-0.68676513,0.6367651
PGBD4,0.0,-0.6036333,-0.6036333,0.5536333
PGD,0.0,-0.66790074,-0.66790074,0.6179007
PGGT1B,0.0,-0.35105205,-0.35105205,0.30105203
PGK1,0.0,-0.60702527,-0.60702527,0.55702525
PGLYRP1,0.0,-0.3101068,-0.3101068,0.2601068
PGM1,0.0,-0.4436994,-0.4436994,0.39369938
PGM2L1,0.0,-0.44194275,-0.44194275,0.39194274
PGM3,0.0,-0.45862532,-0.45862532,0.4086253
PGP,0.0,-0.43876576,-0.43876576,0.38876575
PGPEP1,0.0,-0.33454588,-0.33454588,0.28454587
PGR,0.0,-0.37558675,-0.37558675,0.32558674
PGRMC1,0.0,-0.6653096,-0.6653096,0.6153096
PGS1,0.0,-0.7169738,-0.7169738,0.66697377
PHAX,0.0,-0.811622,-0.811622,0.761622
PHC1,0.0,-0.73477614,-0.73477614,0.6847761
PHC2,0.0,-0.65581,-0.65581,0.60581
PHC3,0.0,-0.610067,-0.610067,0.560067
PHEX,0.0,-0.38964373,-0.38964373,0.33964372
PHF1,0.0,-0.65476215,-0.65476215,0.60476214
PHF10,0.0,-0.8145342,-0.8145342,0.7645342
PHF19,0.0,-0.584719,-0.584719,0.534719
PHF2,0.0,-0.56264937,-0.56264937,0.51264936
PHF21A,0.0,-0.63374525,-0.63374525,0.58374524
PHF23,0.0,-0.46822104,-0.46822104,0.41822103
PHF3,0.0,-0.41123793,-0.41123793,0.3612379
PHF5A,0.0,-0.48221672,-0.48221672,0.4322167
PHF7,0.0,-0.47159132,-0.47159132,0.4215913
PHKA1,0.0,-0.43777213,-0.43777213,0.3877721
PHKA2,0.0,-0.33205864,-0.33205864,0.28205863
PHKB,0.0,-0.65782887,-0.65782887,0.60782886
PHKG1,0.0,-0.38032582,-0.38032582,0.3303258
PHKG2,0.0,-0.69420606,-0.69420606,0.64420605
PHLDA1,0.0,-0.41266078,-0.41266078,0.36266077
PHLDA2,0.0,-0.5068427,-0.5068427,0.45684266
PHLDB3,0.0,-0.36061296,-0.36061296,0.31061295
PHOSPHO2,0.0,-0.41018495,-0.41018495,0.36018494
PHRF1,0.0,-0.40094426,-0.40094426,0.35094425
PHTF1,0.0,-0.57808393,-0.57808393,0.5280839
PHTF2,0.0,-0.47196633,-0.47196633,0.4219663
PHYH,0.0,-0.35897598,-0.35897598,0.30897596
PHYHD1,0.0,-0.2579007,-0.2579007,0.2079007
PHYKPL,0.0,-0.54382294,-0.54382294,0.49382293
PIAS1,0.0,-0.668358,-0.668358,0.618358
PIAS2,0.0,-0.5324692,-0.5324692,0.4824692
PIAS4,0.0,-0.62888736,-0.62888736,0.57888734
PICALM,0.0,-0.83076936,-0.83076936,0.78076935
PID1,0.0,-0.41719097,-0.41719097,0.36719096
PIDD1,0.0,-0.41819912,-0.41819912,0.3681991
PIEZO1,0.0,-0.67926663,-0.67926663,0.6292666
PIEZO2,0.0,-0.29710877,-0.29710877,0.24710876
PIF1,0.0,-0.44885176,-0.44885176,0.39885175
PIFO,0.0,-0.45226264,-0.45226264,0.40226263
PIGA,0.0,-0.5525729,-0.5525729,0.5025729
PIGB,0.0,-0.4770074,-0.4770074,0.42700738
PIGC,0.0,-0.64885587,-0.64885587,0.59885585
PIGF,0.0,-0.3898261,-0.3898261,0.33982608
PIGG,0.0,-0.5583589,-0.5583589,0.5083589
PIGH,0.0,-0.61280316,-0.61280316,0.56280315
PIGK,0.0,-0.43421647,-0.43421647,0.38421646
PIGL,0.0,-0.6058988,-0.6058988,0.5558988
PIGN,0.0,-0.5884285,-0.5884285,0.5384285
PIGO,0.0,-0.9794687,-0.9794687,0.9294687
PIGP,0.0,-0.56398726,-0.56398726,0.51398724
PIGU,0.0,-0.685854,-0.685854,0.635854
PIGV,0.0,-0.5135263,-0.5135263,0.4635263
PIGX,0.0,-0.48830283,-0.48830283,0.43830281
PIGY,0.0,-0.38936913,-0.38936913,0.33936912
PIGZ,0.0,-0.6530028,-0.6530028,0.6030028
PIH1D1,0.0,-0.6804685,-0.6804685,0.6304685
PIH1D3,0.0,-0.35583538,-0.35583538,0.30583537
PIK3CD,0.0,-0.30074102,-0.30074102,0.250741
PIK3R1,0.0,-0.49795377,-0.49795377,0.44795376
PIK3R2,0.0,-0.63392764,-0.63392764,0.58392763
PIK3R3,0.0,-0.4296689,-0.4296689,0.3796689
PIK3R4,0.0,-0.72844815,-0.72844815,0.67844814
PIKFYVE,0.0,-0.33094573,-0.33094573,0.28094572
PILRB,0.0,-0.46621665,-0.46621665,0.41621664
PIM1,0.0,-0.38169414,-0.38169414,0.33169413
PIM2,0.0,-0.7536332,-0.7536332,0.7036332
PIM3,0.0,-0.59115857,-0.59115857,0.54115856
PIN4,0.0,-0.64081484,-0.64081484,0.5908148
PIP4K2B,0.0,-0.69386786,-0.69386786,0.64386785
PIP5K1B,0.0,-0.50905764,-0.50905764,0.45905763
PIP5KL1,0.0,-0.40057793,-0.40057793,0.35057792
PITPNA,0.0,-0.7129294,-0.7129294,0.6629294
PITPNB,0.0,-0.5524845,-0.5524845,0.5024845
PITPNC1,0.0,-0.44510013,-0.44510013,0.39510012
PITPNM3,0.0,-0.40427297,-0.40427297,0.35427296
PITX2,0.0,-0.5281813,-0.5281813,0.47818133
PITX3,0.0,-0.32235423,-0.32235423,0.27235422
PIWIL1,0.0,-0.3759424,-0.3759424,0.3259424
PIWIL2,0.0,-0.25234702,-0.25234702,0.20234701
PKD2,0.0,-0.4302116,-0.4302116,0.3802116
PKD2L2,0.0,-0.36684492,-0.36684492,0.3168449
PKHD1L1,0.0,-0.62566173,-0.62566173,0.5756617
PKIB,0.0,-0.39693433,-0.39693433,0.34693432
PKIG,0.0,-0.4506496,-0.4506496,0.40064958
PKM,0.0,-0.5593527,-0.5593527,0.5093527
PKN1,0.0,-0.357625,-0.357625,0.307625
PKN3,0.0,-0.39465564,-0.39465564,0.34465563
PKNOX1,0.0,-0.47130522,-0.47130522,0.4213052
PKP2,0.0,-0.49817532,-0.49817532,0.4481753
PLA2R1,0.0,-0.3825237,-0.3825237,0.33252367
PLAG1,0.0,-0.43086004,-0.43086004,0.38086003
PLAGL1,0.0,-0.37105343,-0.37105343,0.32105342
PLAU,0.0,-0.57381815,-0.57381815,0.52381814
PLAUR,0.0,-0.44097722,-0.44097722,0.3909772
PLBD1,0.0,-0.4360504,-0.4360504,0.38605037
PLCB1,0.0,-0.38997072,-0.38997072,0.3399707
PLCB3,0.0,-0.36896813,-0.36896813,0.31896812
PLCB4,0.0,-0.4147428,-0.4147428,0.3647428
PLCD1,0.0,-0.41825,-0.41825,0.36824998
PLCE1,0.0,-0.3209417,-0.3209417,0.27094167
PLCG2,0.0,-0.4842318,-0.4842318,0.4342318
PLCH2,0.0,-0.5156082,-0.5156082,0.46560818
PLCXD1,0.0,-0.5543611,-0.5543611,0.5043611
PLCXD2,0.0,-0.56463677,-0.56463677,0.51463675
PLD2,0.0,-0.48238784,-0.48238784,0.43238783
PLEK2,0.0,-0.4586442,-0.4586442,0.4086442
PLEKHA1,0.0,-0.69581586,-0.69581586,0.64581585
PLEKHA3,0.0,-0.38373184,-0.38373184,0.33373183
PLEKHA6,0.0,-0.6284395,-0.6284395,0.5784395
PLEKHA7,0.0,-0.5350936,-0.5350936,0.48509362
PLEKHA8,0.0,-0.34944725,-0.34944725,0.29944724
PLEKHA8P1,0.0,-0.46930665,-0.46930665,0.41930664
PLEKHB1,0.0,-0.4476962,-0.4476962,0.3976962
PLEKHD1,0.0,-0.40693378,-0.40693378,0.35693377
PLEKHF1,0.0,-0.41861427,-0.41861427,0.36861426
PLEKHF2,0.0,-0.5761041,-0.5761041,0.5261041
PLEKHG2,0.0,-0.5299017,-0.5299017,0.47990167
PLEKHG3,0.0,-0.6114535,-0.6114535,0.56145346
PLEKHG4,0.0,-0.44946113,-0.44946113,0.39946112
PLEKHG5,0.0,-0.30912176,-0.30912176,0.25912175
PLEKHG6,0.0,-0.47955576,-0.47955576,0.42955574
PLEKHH1,0.0,-0.46401012,-0.46401012,0.4140101
PLEKHH3,0.0,-0.36121765,-0.36121765,0.31121764
PLEKHJ1,0.0,-0.578934,-0.578934,0.528934
PLEKHM2,0.0,-0.51905227,-0.51905227,0.46905226
PLEKHM3,0.0,-0.40828848,-0.40828848,0.35828847
PLEKHN1,0.0,-0.38735992,-0.38735992,0.3373599
PLGRKT,0.0,-0.6882008,-0.6882008,0.63820076
PLIN5,0.0,-0.6067277,-0.6067277,0.5567277
PLK2,0.0,-0.51727444,-0.51727444,0.46727443
PLK3,0.0,-0.47284076,-0.47284076,0.42284074
PLK4,0.0,-0.7355861,-0.7355861,0.6855861
PLK5,0.0,-0.41238195,-0.41238195,0.36238194
PLLP,0.0,-0.4112983,-0.4112983,0.3612983
PLOD2,0.0,-0.4569999,-0.4569999,0.4069999
PLRG1,0.0,-0.5302684,-0.5302684,0.4802684
PLS1,0.0,-0.4408524,-0.4408524,0.3908524
PLSCR1,0.0,-0.4626679,-0.4626679,0.4126679
PLSCR2,0.0,-0.3492626,-0.3492626,0.29926258
PLSCR4,0.0,-0.42513636,-0.42513636,0.37513635
PLVAP,0.0,-0.5568621,-0.5568621,0.5068621
PLXNA2,0.0,-0.4392734,-0.4392734,0.38927338
PLXNA3,0.0,-0.44844157,-0.44844157,0.39844155
PLXNB1,0.0,-0.7452994,-0.7452994,0.6952994
PLXNB3,0.0,-0.5268145,-0.5268145,0.4768145
PLXND1,0.0,-0.5082873,-0.5082873,0.4582873
PMEPA1,0.0,-0.5357594,-0.5357594,0.4857594
PMF1,0.0,-0.57186884,-0.57186884,0.5218688
PML,0.0,-0.4384951,-0.4384951,0.3884951
PMM1,0.0,-0.63542306,-0.63542306,0.58542305
PMP22,0.0,-0.48644316,-0.48644316,0.43644315
PMPCA,0.0,-0.5212144,-0.5212144,0.4712144
PMS2,0.0,-0.43589947,-0.43589947,0.38589945
PMS2P1,0.0,-0.4647599,-0.4647599,0.41475987
PMS2P5,0.0,-0.4189405,-0.4189405,0.3689405
PMVK,0.0,-0.49635193,-0.49635193,0.44635192
PNCK,0.0,-0.42479905,-0.42479905,0.37479904
PNKD,0.0,-0.5364071,-0.5364071,0.4864071
PNLDC1,0.0,-0.32684582,-0.32684582,0.2768458
PNMA1,0.0,-0.5380406,-0.5380406,0.4880406
PNP,0.0,-0.53857803,-0.53857803,0.48857802
PNPLA1,0.0,-0.3294732,-0.3294732,0.2794732
PNPLA3,0.0,-0.660692,-0.660692,0.61069196
PNPLA4,0.0,-0.3726681,-0.3726681,0.32266808
PNPLA5,0.0,-0.44293413,-0.44293413,0.3929341
PNPO,0.0,-0.48740095,-0.48740095,0.43740094
PNPT1,0.0,-0.6548534,-0.6548534,0.6048534
POC1A,0.0,-0.8400021,-0.8400021,0.7900021
POC1B,0.0,-0.64131707,-0.64131707,0.59131706
POC5,0.0,-0.46969235,-0.46969235,0.41969234
PODN,0.0,-0.5943447,-0.5943447,0.54434466
PODXL2,0.0,-0.45207164,-0.45207164,0.40207162
POFUT1,0.0,-0.7936077,-0.7936077,0.7436077
POGK,0.0,-0.68717796,-0.68717796,0.63717794
POGLUT1,0.0,-0.5399209,-0.5399209,0.4899209
POLA1,0.0,-0.4840287,-0.4840287,0.43402869
POLA2,0.0,-0.52599615,-0.52599615,0.47599614
POLD1,0.0,-0.47457045,-0.47457045,0.42457044
POLD3,0.0,-0.5621312,-0.5621312,0.5121312
POLD4,0.0,-0.5705079,-0.5705079,0.5205079
POLDIP2,0.0,-0.63454133,-0.63454133,0.5845413
POLDIP3,0.0,-0.6823336,-0.6823336,0.6323336
POLE,0.0,-0.5574816,-0.5574816,0.5074816
POLE2,0.0,-0.97099656,-0.97099656,0.92099655
POLE3,0.0,-0.742406,-0.742406,0.692406
POLE4,0.0,-0.6800707,-0.6800707,0.6300707
POLG2,0.0,-0.4981619,-0.4981619,0.4481619
POLH,0.0,-0.50717527,-0.50717527,0.45717528
POLL,0.0,-0.44559258,-0.44559258,0.39559257
POLN,0.0,-0.44200912,-0.44200912,0.3920091
POLQ,0.0,-0.6689184,-0.6689184,0.61891836
POLR1B,0.0,-0.34461385,-0.34461385,0.29461384
POLR1D,0.0,-0.5521632,-0.5521632,0.5021632
POLR2A,0.0,-0.6469067,-0.6469067,0.59690666
POLR2B,0.0,-0.66583127,-0.66583127,0.61583126
POLR2D,0.0,-0.4455691,-0.4455691,0.3955691
POLR2F,0.0,-0.65676564,-0.65676564,0.6067656
POLR2G,0.0,-0.6067706,-0.6067706,0.55677056
POLR2H,0.0,-0.8880102,-0.8880102,0.8380102
POLR2J,0.0,-0.51923543,-0.51923543,0.46923542
POLR2J4,0.0,-0.52709347,-0.52709347,0.47709346
POLR2L,0.0,-0.48747247,-0.48747247,0.43747246
POLR3A,0.0,-0.88078904,-0.88078904,0.830789
POLR3B,0.0,-0.8120383,-0.8120383,0.7620383
POLR3C,0.0,-0.54635227,-0.54635227,0.49635226
POLR3D,0.0,-0.58967733,-0.58967733,0.5396773
POLR3F,0.0,-1.022697,-1.022697,0.972697
POLR3GL,0.0,-0.5226122,-0.5226122,0.4726122
POLR3H,0.0,-0.5044883,-0.5044883,0.45448828
POLRMT,0.0,-0.6107189,-0.6107189,0.5607189
