gene,diagonal_original,diagonal_stabilized,diagonal_shift,gershgorin_radius
MAPK1,0.0,-0.5693597,-0.5693597,0.5193597
MAPK11,0.0,-0.3970224,-0.3970224,0.34702238
MAPK12,0.0,-0.5308497,-0.5308497,0.48084968
MAPK14,0.0,-0.37873384,-0.37873384,0.32873383
MAPK15,0.0,-0.36174446,-0.36174446,0.31174445
MAPK1IP1L,0.0,-0.71651345,-0.71651345,0.66651344
MAPK4,0.0,-0.41438365,-0.41438365,0.36438364
MAPK6,0.0,-0.6908582,-0.6908582,0.6408582
MAPK7,0.0,-0.6049531,-0.6049531,0.5549531
MAPK8IP1,0.0,-0.54186547,-0.54186547,0.49186546
MAPK8IP3,0.0,-0.53466004,-0.53466004,0.48466003
MAPK9,0.0,-0.47264183,-0.47264183,0.4226418
MAPKAPK3,0.0,-0.9298325,-0.9298325,0.8798325
MAPKAPK5,0.0,-0.5822155,-0.5822155,0.5322155
MAPRE1,0.0,-0.49023485,-0.49023485,0.44023484
MAPT,0.0,-0.35226923,-0.35226923,0.30226922
MAPT-IT1,0.0,-0.33900055,-0.33900055,0.28900054
MARCKSL1,0.0,-0.8369437,-0.8369437,0.7869437
MARK1,0.0,-0.40268192,-0.40268192,0.3526819
MARK2,0.0,-0.46753776,-0.46753776,0.41753775
MARK3,0.0,-0.9341027,-0.9341027,0.8841027
MARS2,0.0,-0.6167374,-0.6167374,0.5667374
MASP1,0.0,-0.3486572,-0.3486572,0.29865718
MAST2,0.0,-0.36945292,-0.36945292,0.3194529
MAST3,0.0,-0.38676023,-0.38676023,0.33676022
MAST4,0.0,-0.36841923,-0.36841923,0.31841922
MASTL,0.0,-0.6436868,-0.6436868,0.59368676
MAT2A,0.0,-0.552623,-0.552623,0.50262296
MAT2B,0.0,-0.35713515,-0.35713515,0.30713513
MATCAP1,0.0,-0.36955598,-0.36955598,0.31955597
MATN2,0.0,-0.3881956,-0.3881956,0.3381956
MATN3,0.0,-0.4804059,-0.4804059,0.43040588
MATR3,0.0,-0.70219684,-0.70219684,0.6521968
MAU2,0.0,-0.5860178,-0.5860178,0.5360178
MAVS,0.0,-0.5059187,-0.5059187,0.45591867
MAX,0.0,-0.51580584,-0.51580584,0.46580583
MBD2,0.0,-0.45837387,-0.45837387,0.40837386
MBD3,0.0,-0.4074595,-0.4074595,0.3574595
MBD5,0.0,-0.44288594,-0.44288594,0.39288592
MBOAT1,0.0,-0.55991876,-0.55991876,0.50991875
MBOAT2,0.0,-0.6027458,-0.6027458,0.55274576
MBOAT7,0.0,-0.5368612,-0.5368612,0.48686117
MBTPS1,0.0,-0.9655211,-0.9655211,0.9155211
MCAM,0.0,-0.48969197,-0.48969197,0.43969196
MCAT,0.0,-0.53141564,-0.53141564,0.48141566
MCCC2,0.0,-0.35112524,-0.35112524,0.30112523
MCEE,0.0,-0.5435141,-0.5435141,0.49351406
MCEMP1,0.0,-0.51828945,-0.51828945,0.46828943
MCF2L,0.0,-0.3338369,-0.3338369,0.2838369
MCF2L2,0.0,-0.38163728,-0.38163728,0.33163726
MCFD2,0.0,-0.51314855,-0.51314855,0.46314856
MCHR2,0.0,-0.6485426,-0.6485426,0.5985426
MCIDAS,0.0,-0.32861707,-0.32861707,0.27861705
MCM10,0.0,-0.6581756,-0.6581756,0.6081756
MCM2,0.0,-0.6051805,-0.6051805,0.5551805
MCM3,0.0,-0.6688376,-0.6688376,0.6188376
MCM3AP,0.0,-0.6862835,-0.6862835,0.6362835
MCM4,0.0,-0.71617377,-0.71617377,0.66617376
MCM5,0.0,-0.5303661,-0.5303661,0.4803661
MCM6,0.0,-0.68919444,-0.68919444,0.6391944
MCM7,0.0,-0.86660826,-0.86660826,0.81660825
MCM8,0.0,-0.78392005,-0.78392005,0.73392004
MCMBP,0.0,-0.56804556,-0.56804556,0.51804554
MCMDC2,0.0,-0.8483917,-0.8483917,0.7983917
MCOLN2,0.0,-0.46603352,-0.46603352,0.4160335
MCOLN3,0.0,-0.46291947,-0.46291947,0.41291946
MCPH1,0.0,-0.7382719,-0.7382719,0.6882719
MCRS1,0.0,-0.44243473,-0.44243473,0.39243472
MCU,0.0,-0.7868802,-0.7868802,0.7368802
MDFI,0.0,-0.50557745,-0.50557745,0.45557743
MDGA2,0.0,-0.3666964,-0.3666964,0.31669638
MDH1,0.0,-0.438605,-0.438605,0.388605
MDH1B,0.0,-0.36219957,-0.36219957,0.31219956
MDH2,0.0,-0.54589665,-0.54589665,0.49589664
MDK,0.0,-0.5030752,-0.5030752,0.45307517
MDM1,0.0,-0.45159137,-0.45159137,0.40159136
MDM2,0.0,-0.5778867,-0.5778867,0.5278867
MDM4,0.0,-0.52621895,-0.52621895,0.47621894
MDN1,0.0,-0.47251627,-0.47251627,0.42251626
MEA1,0.0,-0.7796393,-0.7796393,0.7296393
MEAF6,0.0,-0.5655581,-0.5655581,0.51555806
MECP2,0.0,-0.43342897,-0.43342897,0.38342896
MECR,0.0,-0.6139256,-0.6139256,0.56392556
MED10,0.0,-0.6913667,-0.6913667,0.64136666
MED11,0.0,-0.47327757,-0.47327757,0.42327756
MED12,0.0,-0.61021495,-0.61021495,0.56021494
MED12L,0.0,-0.35558927,-0.35558927,0.30558926
MED13,0.0,-0.39023292,-0.39023292,0.3402329
MED15,0.0,-0.575716,-0.575716,0.525716
MED17,0.0,-0.572998,-0.572998,0.522998
MED18,0.0,-0.39063781,-0.39063781,0.3406378
MED19,0.0,-0.5016588,-0.5016588,0.45165882
MED20,0.0,-0.7334209,-0.7334209,0.6834209
MED22,0.0,-0.7590971,-0.7590971,0.7090971
MED24,0.0,-0.8654958,-0.8654958,0.8154958
MED26,0.0,-0.4634729,-0.4634729,0.4134729
MED27,0.0,-0.5160712,-0.5160712,0.4660712
MED29,0.0,-0.78682727,-0.78682727,0.73682725
MED30,0.0,-0.5877053,-0.5877053,0.5377053
MED31,0.0,-0.37738943,-0.37738943,0.32738942
MED7,0.0,-0.51284266,-0.51284266,0.46284264
MED8,0.0,-0.61240333,-0.61240333,0.5624033
MED9,0.0,-0.78019065,-0.78019065,0.73019063
MEF2A,0.0,-0.62113297,-0.62113297,0.57113296
MEF2BNB,0.0,-0.37613174,-0.37613174,0.32613173
MEF2D,0.0,-0.48488444,-0.48488444,0.43488443
MEGF8,0.0,-0.38554364,-0.38554364,0.33554363
MEGF9,0.0,-0.44424906,-0.44424906,0.39424905
MEIS2,0.0,-0.40506008,-0.40506008,0.35506007
MEIS3,0.0,-0.48565137,-0.48565137,0.43565136
MEIS3P1,0.0,-0.28959286,-0.28959286,0.23959285
MELK,0.0,-0.68649596,-0.68649596,0.63649595
MEMO1,0.0,-0.5751761,-0.5751761,0.5251761
MEPCE,0.0,-0.7850601,-0.7850601,0.7350601
MESP2,0.0,-0.31118178,-0.31118178,0.26118177
MEST,0.0,-0.30095208,-0.30095208,0.25095206
METAP1D,0.0,-0.36070484,-0.36070484,0.31070483
METAP2,0.0,-1.0529585,-1.0529585,1.0029585
METRNL,0.0,-0.45766684,-0.45766684,0.40766683
METTL16,0.0,-0.5875289,-0.5875289,0.5375289
METTL18,0.0,-0.43995577,-0.43995577,0.38995576
METTL21A,0.0,-0.9641942,-0.9641942,0.91419417
METTL23,0.0,-0.56871825,-0.56871825,0.51871824
METTL2A,0.0,-0.68790215,-0.68790215,0.63790214
METTL2B,0.0,-0.5125603,-0.5125603,0.46256033
METTL3,0.0,-0.7051886,-0.7051886,0.65518856
METTL5,0.0,-0.47506106,-0.47506106,0.42506105
METTL8,0.0,-0.40922695,-0.40922695,0.35922694
METTL9,0.0,-0.6871849,-0.6871849,0.63718486
MEX3B,0.0,-0.42759296,-0.42759296,0.37759295
MEX3D,0.0,-0.65955675,-0.65955675,0.60955673
MFAP3,0.0,-0.4210406,-0.4210406,0.37104058
MFAP3L,0.0,-0.4015553,-0.4015553,0.3515553
MFGE8,0.0,-0.48442945,-0.48442945,0.43442944
MFHAS1,0.0,-0.46748215,-0.46748215,0.41748214
MFN1,0.0,-0.7575721,-0.7575721,0.7075721
MFN2,0.0,-0.5582818,-0.5582818,0.50828177
MFSD11,0.0,-0.61757606,-0.61757606,0.56757605
MFSD12,0.0,-0.457417,-0.457417,0.407417
MFSD2A,0.0,-0.39255813,-0.39255813,0.34255812
MFSD6L,0.0,-0.32967213,-0.32967213,0.27967212
MGAT2,0.0,-0.4973714,-0.4973714,0.4473714
MGAT5B,0.0,-0.38899687,-0.38899687,0.33899686
MGC57346,0.0,-0.3857903,-0.3857903,0.33579028
MGME1,0.0,-1.1128364,-1.1128364,1.0628364
MGMT,0.0,-0.45488027,-0.45488027,0.40488026
MGST3,0.0,-0.47010133,-0.47010133,0.4201013
MIA3,0.0,-0.82115513,-0.82115513,0.7711551
MIB2,0.0,-0.5748621,-0.5748621,0.5248621
MICA,0.0,-0.3882528,-0.3882528,0.33825278
MICAL1,0.0,-0.5808417,-0.5808417,0.5308417
MICAL3,0.0,-0.34867316,-0.34867316,0.29867315
MICALL1,0.0,-0.44660753,-0.44660753,0.39660752
MICALL2,0.0,-0.3575297,-0.3575297,0.3075297
MICB,0.0,-0.37226135,-0.37226135,0.32226133
MICU2,0.0,-0.5833,-0.5833,0.5333
MICU3,0.0,-0.32736933,-0.32736933,0.27736932
MID1IP1,0.0,-0.5068898,-0.5068898,0.4568898
MID2,0.0,-0.6883651,-0.6883651,0.6383651
MIDN,0.0,-0.53545177,-0.53545177,0.48545176
MIEF1,0.0,-0.59404385,-0.59404385,0.54404384
MIEF2,0.0,-0.5583383,-0.5583383,0.5083383
MIEN1,0.0,-0.80028856,-0.80028856,0.75028855
MIER2,0.0,-0.5446744,-0.5446744,0.49467438
MIER3,0.0,-0.3774516,-0.3774516,0.3274516
MIF4GD,0.0,-0.6020904,-0.6020904,0.5520904
MIIP,0.0,-0.44463906,-0.44463906,0.39463905
MIMT1,0.0,-0.34312525,-0.34312525,0.29312524
MINK1,0.0,-0.37589377,-0.37589377,0.32589376
MIOS,0.0,-0.81929356,-0.81929356,0.76929355
MIPEP,0.0,-0.54606354,-0.54606354,0.49606353
MIPOL1,0.0,-0.3694208,-0.3694208,0.31942078
MIR1-1HG,0.0,-0.47096282,-0.47096282,0.4209628
MIR663AHG,0.0,-0.37550604,-0.37550604,0.32550603
MIRLET7BHG,0.0,-0.22565024,-0.22565024,0.17565024
MIS18BP1,0.0,-0.7144522,-0.7144522,0.6644522
MISP,0.0,-0.39142448,-0.39142448,0.34142447
MIXL1,0.0,-0.5071466,-0.5071466,0.45714658
MKI67,0.0,-0.70394427,-0.70394427,0.65394425
MKKS,0.0,-0.8673302,-0.8673302,0.8173302
MKNK1,0.0,-0.5638233,-0.5638233,0.5138233
MKNK2,0.0,-0.47778964,-0.47778964,0.42778963
MKRN2,0.0,-1.0699716,-1.0699716,1.0199716
MKS1,0.0,-0.7018732,-0.7018732,0.6518732
MKX,0.0,-0.37651163,-0.37651163,0.32651162
MLEC,0.0,-0.82453877,-0.82453877,0.77453876
MLH1,0.0,-0.5422659,-0.5422659,0.49226588
MLH3,0.0,-0.436405,-0.436405,0.386405
MLLT1,0.0,-0.4996318,-0.4996318,0.44963178
MLLT3,0.0,-0.34014997,-0.34014997,0.29014996
MLLT4,0.0,-0.3357603,-0.3357603,0.28576028
MLLT6,0.0,-0.6609385,-0.6609385,0.6109385
MLNR,0.0,-0.38645548,-0.38645548,0.33645546
MLX,0.0,-0.42017367,-0.42017367,0.37017366
MLXIP,0.0,-0.37012845,-0.37012845,0.32012844
MLXIPL,0.0,-0.5941735,-0.5941735,0.5441735
MLYCD,0.0,-0.7834919,-0.7834919,0.7334919
MMAA,0.0,-0.5096613,-0.5096613,0.4596613
MMAB,0.0,-0.65551764,-0.65551764,0.6055176
MME,0.0,-0.44190812,-0.44190812,0.3919081
MMEL1,0.0,-0.51836175,-0.51836175,0.46836174
MMGT1,0.0,-0.60885876,-0.60885876,0.55885875
MMP15,0.0,-0.47318566,-0.47318566,0.42318565
MMP16,0.0,-0.3195415,-0.3195415,0.2695415
MMP17,0.0,-0.35773513,-0.35773513,0.30773512
MMP2,0.0,-0.55349106,-0.55349106,0.50349104
MMP23B,0.0,-0.40863144,-0.40863144,0.35863143
MMP25,0.0,-0.47664553,-0.47664553,0.42664552
MMP28,0.0,-0.5606078,-0.5606078,0.5106078
MMS22L,0.0,-0.49775058,-0.49775058,0.44775057
MN1,0.0,-0.34578463,-0.34578463,0.29578462
MND1,0.0,-0.4992925,-0.4992925,0.44929248
MNT,0.0,-0.5479099,-0.5479099,0.4979099
MNX1,0.0,-0.45705566,-0.45705566,0.40705565
MOAP1,0.0,-0.531115,-0.531115,0.48111498
MOB1A,0.0,-0.34843984,-0.34843984,0.29843983
MOB3A,0.0,-0.45535624,-0.45535624,0.40535623
MOB3C,0.0,-0.45893598,-0.45893598,0.40893596
MOB4,0.0,-0.4608646,-0.4608646,0.4108646
MOCOS,0.0,-0.3949817,-0.3949817,0.3449817
MOCS1,0.0,-0.36655584,-0.36655584,0.31655583
MOCS2,0.0,-0.43283278,-0.43283278,0.38283277
MOCS3,0.0,-0.7127271,-0.7127271,0.6627271
MOGAT1,0.0,-0.3656356,-0.3656356,0.3156356
MOGAT3,0.0,-0.3491117,-0.3491117,0.2991117
MOGS,0.0,-0.56722325,-0.56722325,0.51722324
MOK,0.0,-0.39351988,-0.39351988,0.34351987
MON1A,0.0,-0.5279311,-0.5279311,0.4779311
MON1B,0.0,-0.89164,-0.89164,0.84164
MORC3,0.0,-0.44767714,-0.44767714,0.39767712
MORF4L1,0.0,-0.69095224,-0.69095224,0.6409522
MORN1,0.0,-0.40221894,-0.40221894,0.35221893
MORN2,0.0,-0.5175076,-0.5175076,0.4675076
MORN5,0.0,-0.44798997,-0.44798997,0.39798996
MOS,0.0,-0.38198754,-0.38198754,0.33198753
MOSPD2,0.0,-0.41167277,-0.41167277,0.36167276
MOV10,0.0,-0.4154202,-0.4154202,0.3654202
MOV10L1,0.0,-0.38473764,-0.38473764,0.33473763
MOXD1,0.0,-0.3620484,-0.3620484,0.31204838
MPC1,0.0,-0.825677,-0.825677,0.77567697
MPDU1,0.0,-0.6285311,-0.6285311,0.5785311
MPG,0.0,-0.40985918,-0.40985918,0.35985917
MPHOSPH9,0.0,-0.71079475,-0.71079475,0.66079473
MPI,0.0,-0.5809136,-0.5809136,0.5309136
MPLKIP,0.0,-0.6132421,-0.6132421,0.5632421
MPND,0.0,-0.7221231,-0.7221231,0.6721231
MPP2,0.0,-0.4754539,-0.4754539,0.4254539
MPP5,0.0,-0.51161134,-0.51161134,0.46161133
MPP6,0.0,-0.3958138,-0.3958138,0.34581378
MPPE1,0.0,-0.9520122,-0.9520122,0.90201217
MPPED1,0.0,-0.3202054,-0.3202054,0.27020538
MPPED2,0.0,-0.43243128,-0.43243128,0.38243127
MPRIP,0.0,-0.95717233,-0.95717233,0.9071723
MPST,0.0,-0.67176574,-0.67176574,0.62176573
MPV17L,0.0,-0.4209273,-0.4209273,0.37092727
MPZL1,0.0,-0.50787824,-0.50787824,0.45787823
MRAP2,0.0,-0.29478514,-0.29478514,0.24478513
MRC2,0.0,-0.4754514,-0.4754514,0.4254514
MREG,0.0,-0.4554491,-0.4554491,0.4054491
MRFAP1,0.0,-0.62132686,-0.62132686,0.57132685
MRFAP1L1,0.0,-0.6250898,-0.6250898,0.5750898
MRGBP,0.0,-0.77898186,-0.77898186,0.72898185
MRGPRE,0.0,-0.38457018,-0.38457018,0.33457017
MRM1,0.0,-0.65019685,-0.65019685,0.60019684
MRPL10,0.0,-0.4601491,-0.4601491,0.4101491
MRPL12,0.0,-0.6615931,-0.6615931,0.61159307
MRPL13,0.0,-0.68245226,-0.68245226,0.63245225
MRPL14,0.0,-0.7659121,-0.7659121,0.7159121
MRPL16,0.0,-0.39580375,-0.39580375,0.34580374
MRPL17,0.0,-0.715712,-0.715712,0.665712
MRPL18,0.0,-0.8955855,-0.8955855,0.84558547
MRPL2,0.0,-0.6198808,-0.6198808,0.5698808
MRPL20,0.0,-0.59852654,-0.59852654,0.5485265
MRPL21,0.0,-0.46155596,-0.46155596,0.41155595
MRPL22,0.0,-0.5417446,-0.5417446,0.4917446
MRPL23,0.0,-0.39203393,-0.39203393,0.34203392
MRPL24,0.0,-0.7085445,-0.7085445,0.6585445
MRPL28,0.0,-0.6457821,-0.6457821,0.5957821
MRPL30,0.0,-0.35941386,-0.35941386,0.30941385
MRPL33,0.0,-0.4607641,-0.4607641,0.4107641
MRPL34,0.0,-0.63993245,-0.63993245,0.58993244
MRPL36,0.0,-0.6546342,-0.6546342,0.60463417
MRPL39,0.0,-0.49375698,-0.49375698,0.44375697
MRPL4,0.0,-0.78929645,-0.78929645,0.73929644
MRPL40,0.0,-0.7376702,-0.7376702,0.6876702
MRPL43,0.0,-0.34280688,-0.34280688,0.29280686
MRPL44,0.0,-0.40613863,-0.40613863,0.35613862
MRPL45,0.0,-0.39022076,-0.39022076,0.34022075
MRPL45P2,0.0,-0.3971585,-0.3971585,0.3471585
MRPL46,0.0,-0.71467894,-0.71467894,0.66467893
MRPL49,0.0,-0.42038685,-0.42038685,0.37038684
MRPL51,0.0,-0.80511177,-0.80511177,0.75511175
MRPL53,0.0,-0.505272,-0.505272,0.45527196
MRPL55,0.0,-0.7916646,-0.7916646,0.7416646
MRPS11,0.0,-0.78028965,-0.78028965,0.73028964
MRPS15,0.0,-0.93564147,-0.93564147,0.88564146
MRPS18B,0.0,-0.7731784,-0.7731784,0.7231784
MRPS18C,0.0,-0.48746932,-0.48746932,0.4374693
MRPS2,0.0,-0.7197022,-0.7197022,0.6697022
MRPS21,0.0,-0.37870347,-0.37870347,0.32870346
MRPS22,0.0,-0.56403214,-0.56403214,0.5140321
MRPS23,0.0,-0.6030045,-0.6030045,0.5530045
MRPS26,0.0,-0.8577043,-0.8577043,0.80770427
MRPS27,0.0,-0.44830912,-0.44830912,0.3983091
MRPS31P5,0.0,-0.36077702,-0.36077702,0.310777
MRPS6,0.0,-0.8459161,-0.8459161,0.7959161
MRPS7,0.0,-0.5619742,-0.5619742,0.5119742
MRVI1,0.0,-0.41620424,-0.41620424,0.36620423
MS4A10,0.0,-0.32972956,-0.32972956,0.27972955
MSANTD2,0.0,-0.52326334,-0.52326334,0.47326332
MSANTD4,0.0,-0.35383675,-0.35383675,0.30383673
MSH3,0.0,-0.80887896,-0.80887896,0.75887895
MSH5,0.0,-0.4794979,-0.4794979,0.4294979
MSI2,0.0,-0.829851,-0.829851,0.77985096
MSL3,0.0,-0.52304137,-0.52304137,0.47304136
MSLN,0.0,-0.36873364,-0.36873364,0.31873363
MSMO1,0.0,-0.47606134,-0.47606134,0.42606133
MSN,0.0,-0.42827544,-0.42827544,0.37827542
MSRB1,0.0,-0.6074076,-0.6074076,0.5574076
MSRB3,0.0,-0.64561206,-0.64561206,0.59561205
MST1,0.0,-0.4392606,-0.4392606,0.3892606
MST1L,0.0,-0.47218072,-0.47218072,0.4221807
MST1R,0.0,-0.53934634,-0.53934634,0.48934633
MSTO1,0.0,-0.62656945,-0.62656945,0.57656944
MSX2,0.0,-0.5392936,-0.5392936,0.48929358
MSX2P1,0.0,-0.39893544,-0.39893544,0.34893543
MT1A,0.0,-0.72310585,-0.72310585,0.67310584
MT1DP,0.0,-0.36121058,-0.36121058,0.31121057
MT1E,0.0,-0.31730378,-0.31730378,0.26730376
MT1F,0.0,-0.62804544,-0.62804544,0.5780454
MT1G,0.0,-0.3091309,-0.3091309,0.2591309
MT1IP,0.0,-0.61423534,-0.61423534,0.5642353
MT1M,0.0,-0.31754625,-0.31754625,0.26754624
MT1X,0.0,-0.3499286,-0.3499286,0.29992858
MT2A,0.0,-0.69585353,-0.69585353,0.6458535
MTA1,0.0,-0.5328945,-0.5328945,0.4828945
MTA2,0.0,-0.45122957,-0.45122957,0.40122956
MTBP,0.0,-0.5963449,-0.5963449,0.5463449
MTCH2,0.0,-0.58719665,-0.58719665,0.53719664
MTERF3,0.0,-1.0205666,-1.0205666,0.97056663
MTERF4,0.0,-0.4804424,-0.4804424,0.4304424
MTF1,0.0,-0.8800011,-0.8800011,0.8300011
MTFMT,0.0,-1.2799026,-1.2799026,1.2299026
MTFR1,0.0,-0.69643587,-0.69643587,0.64643586
MTFR2,0.0,-0.5248195,-0.5248195,0.4748195
MTG1,0.0,-0.63679916,-0.63679916,0.58679914
MTG2,0.0,-0.5274445,-0.5274445,0.4774445
MTHFD1,0.0,-0.59655833,-0.59655833,0.5465583
MTHFD1L,0.0,-0.45988417,-0.45988417,0.40988415
MTHFD2,0.0,-0.4666626,-0.4666626,0.41666257
MTHFR,0.0,-0.53078514,-0.53078514,0.48078516
MTHFS,0.0,-1.1221029,-1.1221029,1.0721029
MTHFSD,0.0,-0.66288704,-0.66288704,0.612887
MTL5,0.0,-0.38095894,-0.38095894,0.33095893
MTM1,0.0,-0.72352535,-0.72352535,0.67352533
MTMR1,0.0,-0.5024287,-0.5024287,0.4524287
MTMR10,0.0,-0.31214216,-0.31214216,0.26214215
MTMR12,0.0,-0.58141,-0.58141,0.53141
MTMR2,0.0,-0.5891667,-0.5891667,0.5391667
MTMR3,0.0,-0.85358685,-0.85358685,0.80358684
MTMR4,0.0,-0.91884106,-0.91884106,0.86884105
MTMR7,0.0,-0.31646705,-0.31646705,0.26646703
MTMR9,0.0,-0.74106723,-0.74106723,0.6910672
MTNR1A,0.0,-0.45407373,-0.45407373,0.40407372
MTO1,0.0,-0.64202005,-0.64202005,0.59202003
MTOR,0.0,-0.8756691,-0.8756691,0.8256691
MTPN,0.0,-0.53150433,-0.53150433,0.48150435
MTR,0.0,-0.61088485,-0.61088485,0.56088483
MTRF1L,0.0,-0.9605424,-0.9605424,0.91054237
MTRR,0.0,-0.56081325,-0.56081325,0.51081324
MTSS1,0.0,-0.5460194,-0.5460194,0.49601936
MTUS1,0.0,-0.5057525,-0.5057525,0.45575252
MUC20,0.0,-0.36646152,-0.36646152,0.3164615
MUS81,0.0,-0.4911514,-0.4911514,0.44115138
MVB12B,0.0,-0.42967752,-0.42967752,0.3796775
MVD,0.0,-0.69754165,-0.69754165,0.64754164
MVP,0.0,-0.594883,-0.594883,0.544883
MX1,0.0,-0.6265043,-0.6265043,0.5765043
MXD3,0.0,-0.7088832,-0.7088832,0.6588832
MXD4,0.0,-0.40927228,-0.40927228,0.35927227
MXI1,0.0,-0.5824071,-0.5824071,0.5324071
MXRA7,0.0,-0.5211651,-0.5211651,0.47116506
MXRA8,0.0,-0.42662638,-0.42662638,0.37662637
MYADML,0.0,-0.36088955,-0.36088955,0.31088954
MYBL2,0.0,-0.37345478,-0.37345478,0.32345477
MYBPC2,0.0,-0.5855529,-0.5855529,0.53555286
MYC,0.0,-0.62081575,-0.62081575,0.57081574
MYCL,0.0,-0.38216418,-0.38216418,0.33216417
MYCN,0.0,-0.2789035,-0.2789035,0.2289035
MYDGF,0.0,-0.73697895,-0.73697895,0.68697894
MYEF2,0.0,-0.37663364,-0.37663364,0.32663363
MYF5,0.0,-0.35874832,-0.35874832,0.3087483
MYH11,0.0,-0.68917227,-0.68917227,0.63917226
MYH14,0.0,-0.34421828,-0.34421828,0.29421827
MYH3,0.0,-0.51798517,-0.51798517,0.46798515
MYH7B,0.0,-0.36906105,-0.36906105,0.31906104
MYL12A,0.0,-0.48289332,-0.48289332,0.4328933
MYL12B,0.0,-0.8687436,-0.8687436,0.8187436
MYL5,0.0,-0.36570305,-0.36570305,0.31570303
MYL9,0.0,-0.7010966,-0.7010966,0.6510966
MYLIP,0.0,-0.40543532,-0.40543532,0.3554353
MYLK,0.0,-0.5948795,-0.5948795,0.5448795
MYNN,0.0,-0.8251654,-0.8251654,0.7751654
MYO10,0.0,-0.43984228,-0.43984228,0.38984227
MYO15A,0.0,-0.44253966,-0.44253966,0.39253965
MYO15B,0.0,-0.4108554,-0.4108554,0.3608554
MYO18A,0.0,-0.78726333,-0.78726333,0.7372633
MYO18B,0.0,-0.34491658,-0.34491658,0.29491657
MYO19,0.0,-0.49394697,-0.49394697,0.44394696
MYO1C,0.0,-0.55237794,-0.55237794,0.5023779
MYO1D,0.0,-0.66421956,-0.66421956,0.61421955
MYO3A,0.0,-0.45709053,-0.45709053,0.4070905
MYO5A,0.0,-0.49451965,-0.49451965,0.44451964
MYO6,0.0,-0.42665017,-0.42665017,0.37665015
MYO7B,0.0,-0.35310775,-0.35310775,0.30310774
MYO9A,0.0,-0.693121,-0.693121,0.643121
MYOCD,0.0,-0.3358021,-0.3358021,0.2858021
MYOD1,0.0,-0.34067976,-0.34067976,0.29067975
MYOM3,0.0,-0.46268564,-0.46268564,0.41268563
MYPOP,0.0,-0.6937942,-0.6937942,0.6437942
MYRIP,0.0,-0.43190956,-0.43190956,0.38190955
MZF1,0.0,-0.69523335,-0.69523335,0.64523333
MZT2A,0.0,-0.3903253,-0.3903253,0.3403253
MZT2B,0.0,-0.41184634,-0.41184634,0.36184633
N4BP1,0.0,-0.5082241,-0.5082241,0.45822412
N4BP2,0.0,-0.7361718,-0.7361718,0.68617177
N4BP2L1,0.0,-0.3770155,-0.3770155,0.3270155
N4BP2L2,0.0,-0.6759032,-0.6759032,0.6259032
N4BP3,0.0,-0.51191765,-0.51191765,0.46191764
NAA15,0.0,-0.57202417,-0.57202417,0.52202415
NAA20,0.0,-0.64011395,-0.64011395,0.59011394
NAA25,0.0,-0.64241284,-0.64241284,0.5924128
NAA30,0.0,-0.7815111,-0.7815111,0.7315111
NAA40,0.0,-0.4377818,-0.4377818,0.3877818
NAA60,0.0,-0.5611744,-0.5611744,0.5111744
NAAA,0.0,-0.83005077,-0.83005077,0.78005075
NAB2,0.0,-0.6929161,-0.6929161,0.6429161
NACA,0.0,-0.6533191,-0.6533191,0.6033191
NACC1,0.0,-0.40013778,-0.40013778,0.35013777
NACC2,0.0,-0.640951,-0.640951,0.59095097
NADK,0.0,-0.62160486,-0.62160486,0.57160485
NADSYN1,0.0,-0.51670706,-0.51670706,0.46670705
NAGK,0.0,-0.62889534,-0.62889534,0.57889533
NAGS,0.0,-0.37453026,-0.37453026,0.32453024
NAIF1,0.0,-0.69271207,-0.69271207,0.64271206
NALCN,0.0,-0.3568708,-0.3568708,0.3068708
NAMPT,0.0,-0.5295557,-0.5295557,0.47955567
NANOS1,0.0,-0.47172758,-0.47172758,0.42172757
NANP,0.0,-0.3962436,-0.3962436,0.3462436
NANS,0.0,-0.4773,-0.4773,0.42729998
NAP1L4,0.0,-0.69376546,-0.69376546,0.64376545
NAPA,0.0,-0.37371427,-0.37371427,0.32371426
NAPRT,0.0,-0.25335476,-0.25335476,0.20335475
NARF,0.0,-0.77833545,-0.77833545,0.72833544
NAT14,0.0,-0.673178,-0.673178,0.623178
NATD1,0.0,-0.4892555,-0.4892555,0.43925548
NAV1,0.0,-0.4886158,-0.4886158,0.4386158
NBEA,0.0,-0.50744665,-0.50744665,0.45744663
NBEAL1,0.0,-0.3986217,-0.3986217,0.3486217
NBEAL2,0.0,-0.42779204,-0.42779204,0.37779203
NBPF1,0.0,-0.33941403,-0.33941403,0.28941402
NBPF10,0.0,-0.8634189,-0.8634189,0.81341887
NBR2,0.0,-0.70591366,-0.70591366,0.65591365
NCALD,0.0,-0.40873536,-0.40873536,0.35873535
NCAM2,0.0,-0.44982904,-0.44982904,0.39982903
NCAPD3,0.0,-0.5828454,-0.5828454,0.5328454
NCAPG,0.0,-0.75979775,-0.75979775,0.70979774
NCAPG2,0.0,-0.7980977,-0.7980977,0.7480977
NCAPH,0.0,-0.43070686,-0.43070686,0.38070685
NCAPH2,0.0,-0.53500515,-0.53500515,0.48500514
NCBP1,0.0,-0.43192983,-0.43192983,0.3819298
NCBP2,0.0,-0.7498569,-0.7498569,0.6998569
